266:351 0:266:351:3:3 
248:175 0:248:175:3:3 
639:109 0:639:109:3:3 
490:20 0:490:20:3:3 
73:4 2:73:4:2:2 
789:454 0:789:454:3:3 
666:51 2:666:51:2:2 
816:492 2:816:492:2:2 
559:300 0:559:300:3:3 
806:244 2:806:244:2:2 
68:265 0:68:265:3:3 
486:40 2:486:40:2:2 
571:370 2:571:370:2:2 
737:110 2:737:110:2:2 
96:82 0:96:82:3:3 
59:70 0:59:70:3:3 
561:440 2:561:440:2:2 
120:88 0:120:88:3:3 
229:282 2:229:282:2:2 
376:194 0:376:194:3:3 
732:167 0:732:167:3:3 
182:128 0:182:128:3:3 
662:158 2:662:158:2:2 
556:373 2:556:373:2:2 
519:259 2:519:259:2:2 
337:169 2:337:169:2:2 
543:137 0:543:137:3:3 
53:69 2:53:69:2:2 
267:130 0:267:130:3:3 
547:418 0:547:418:3:3 
751:490 0:751:490:3:3 
879:289 2:879:289:2:2 
257:488 0:257:488:3:3 
385:211 2:385:211:2:2 
495:40 0:495:40:3:3 
723:269 0:723:269:3:3 
263:214 0:263:214:3:3 
674:347 0:674:347:3:3 
893:69 2:893:69:2:2 
487:271 2:487:271:2:2 
508:165 3:508:165:3:3 
102:244 0:102:244:3:3 
775:187 3:775:187:3:3 
778:237 0:778:237:3:3 
143:89 0:143:89:3:3 
855:393 0:855:393:3:3 
640:198 2:640:198:2:2 
879:7 2:879:7:2:2 
534:172 2:534:172:2:2 
299:19 0:299:19:3:3 
636:280 2:636:280:2:2 
40:288 2:40:288:2:2 
218:97 0:218:97:3:3 
661:289 0:661:289:3:3 
223:496 0:223:496:3:3 
363:291 3:363:291:3:3 
66:429 0:66:429:3:3 
105:465 0:105:465:3:3 
712:327 0:712:327:3:3 
56:22 2:56:22:2:2 
859:232 0:859:232:3:3 
199:395 2:199:395:2:2 
497:111 0:497:111:3:3 
262:419 3:262:419:3:3 
392:237 0:392:237:3:3 
247:415 0:247:415:3:3 
465:309 0:465:309:3:3 
341:214 0:341:214:3:3 
199:280 0:199:280:3:3 
882:274 3:882:274:3:3 
859:440 3:859:440:3:3 
104:294 2:104:294:2:2 
288:61 2:288:61:2:2 
90:377 2:90:377:2:2 
213:421 2:213:421:2:2 
866:486 0:866:486:3:3 
563:442 0:563:442:3:3 
378:188 2:378:188:2:2 
326:308 0:326:308:3:3 
538:105 0:538:105:3:3 
424:316 3:424:316:3:3 
763:195 0:763:195:3:3 
251:279 0:251:279:3:3 
472:40 0:472:40:3:3 
400:453 0:400:453:3:3 
56:295 0:56:295:3:3 
844:256 0:844:256:3:3 
148:334 0:148:334:3:3 
620:351 0:620:351:3:3 
465:355 3:465:355:3:3 
611:302 0:611:302:3:3 
59:125 3:59:125:3:3 
296:133 2:296:133:2:2 
126:73 2:126:73:2:2 
596:272 0:596:272:3:3 
889:266 0:889:266:3:3 
725:244 0:725:244:3:3 
448:64 2:448:64:2:2 
16:260 0:16:260:3:3 
344:145 2:344:145:2:2 
221:341 3:221:341:3:3 
191:455 0:191:455:3:3 
691:173 2:691:173:2:2 
175:260 0:175:260:3:3 
16:403 0:16:403:3:3 
235:25 2:235:25:2:2 
198:497 0:198:497:3:3 
97:216 2:97:216:2:2 
315:129 0:315:129:3:3 
466:495 0:466:495:3:3 
709:305 0:709:305:3:3 
685:456 0:685:456:3:3 
500:50 0:500:50:3:3 
429:10 2:429:10:2:2 
748:360 0:748:360:3:3 
59:245 3:59:245:3:3 
371:263 2:371:263:2:2 
337:491 0:337:491:3:3 
743:39 2:743:39:2:2 
453:429 0:453:429:3:3 
234:117 0:234:117:3:3 
453:277 0:453:277:3:3 
310:422 0:310:422:3:3 
757:327 0:757:327:3:3 
480:413 0:480:413:3:3 
651:294 2:651:294:2:2 
745:391 2:745:391:2:2 
736:209 2:736:209:2:2 
600:446 2:600:446:2:2 
230:201 2:230:201:2:2 
582:370 0:582:370:3:3 
414:384 0:414:384:3:3 
343:298 0:343:298:3:3 
896:186 3:896:186:3:3 
537:403 0:537:403:3:3 
295:391 0:295:391:3:3 
499:24 2:499:24:2:2 
465:472 0:465:472:3:3 
285:365 2:285:365:2:2 
840:252 0:840:252:3:3 
660:335 2:660:335:2:2 
736:61 2:736:61:2:2 
723:297 2:723:297:2:2 
390:40 0:390:40:3:3 
618:433 0:618:433:3:3 
11:165 0:11:165:3:3 
732:425 2:732:425:2:2 
474:457 0:474:457:3:3 
397:421 3:397:421:3:3 
594:454 0:594:454:3:3 
471:162 2:471:162:2:2 
744:487 0:744:487:3:3 
524:413 2:524:413:2:2 
232:155 0:232:155:3:3 
507:292 0:507:292:3:3 
567:281 0:567:281:3:3 
660:173 0:660:173:3:3 
519:154 3:519:154:3:3 
613:203 0:613:203:3:3 
81:426 0:81:426:3:3 
9:341 2:9:341:2:2 
239:198 0:239:198:3:3 
413:491 0:413:491:3:3 
52:349 2:52:349:2:2 
859:71 0:859:71:3:3 
496:96 0:496:96:3:3 
826:260 0:826:260:3:3 
590:213 2:590:213:2:2 
593:224 3:593:224:3:3 
290:26 2:290:26:2:2 
579:68 2:579:68:2:2 
545:468 2:545:468:2:2 
674:176 0:674:176:3:3 
87:357 0:87:357:3:3 
750:415 0:750:415:3:3 
146:192 0:146:192:3:3 
627:336 0:627:336:3:3 
425:310 0:425:310:3:3 
165:100 0:165:100:3:3 
280:463 2:280:463:2:2 
821:176 0:821:176:3:3 
623:260 2:623:260:2:2 
217:295 2:217:295:2:2 
366:279 0:366:279:3:3 
459:83 0:459:83:3:3 
890:405 2:890:405:2:2 
877:121 0:877:121:3:3 
750:249 0:750:249:3:3 
401:222 0:401:222:3:3 
455:39 2:455:39:2:2 
332:306 0:332:306:3:3 
796:481 0:796:481:3:3 
598:61 0:598:61:3:3 
545:167 2:545:167:2:2 
32:94 2:32:94:2:2 
439:275 2:439:275:2:2 
805:381 0:805:381:3:3 
146:170 0:146:170:3:3 
891:67 0:891:67:3:3 
170:292 2:170:292:2:2 
715:64 2:715:64:2:2 
734:316 0:734:316:3:3 
661:293 2:661:293:2:2 
245:241 2:245:241:2:2 
890:230 0:890:230:3:3 
691:491 2:691:491:2:2 
430:381 0:430:381:3:3 
839:228 2:839:228:2:2 
94:46 0:94:46:3:3 
672:268 0:672:268:3:3 
856:89 2:856:89:2:2 
832:377 3:832:377:3:3 
786:380 0:786:380:3:3 
400:207 2:400:207:2:2 
791:13 0:791:13:3:3 
60:121 2:60:121:2:2 
481:20 0:481:20:3:3 
752:403 2:752:403:2:2 
302:42 2:302:42:2:2 
250:347 2:250:347:2:2 
359:15 0:359:15:3:3 
325:139 2:325:139:2:2 
843:450 0:843:450:3:3 
349:21 2:349:21:2:2 
386:1 0:386:1:3:3 
885:67 2:885:67:2:2 
802:277 3:802:277:3:3 
429:221 0:429:221:3:3 
423:427 2:423:427:2:2 
710:382 2:710:382:2:2 
182:447 0:182:447:3:3 
384:482 0:384:482:3:3 
760:275 2:760:275:2:2 
700:267 2:700:267:2:2 
762:353 0:762:353:3:3 
587:402 3:587:402:3:3 
129:338 0:129:338:3:3 
827:167 0:827:167:3:3 
439:181 0:439:181:3:3 
558:53 2:558:53:2:2 
338:40 2:338:40:2:2 
301:180 0:301:180:3:3 
176:364 0:176:364:3:3 
656:77 2:656:77:2:2 
585:121 2:585:121:2:2 
350:475 3:350:475:3:3 
650:390 0:650:390:3:3 
685:206 2:685:206:2:2 
523:156 0:523:156:3:3 
102:32 0:102:32:3:3 
342:499 2:342:499:2:2 
196:45 2:196:45:2:2 
159:187 0:159:187:3:3 
537:111 0:537:111:3:3 
556:317 0:556:317:3:3 
295:427 0:295:427:3:3 
152:139 3:152:139:3:3 
794:326 2:794:326:2:2 
558:279 0:558:279:3:3 
727:148 2:727:148:2:2 
840:24 0:840:24:3:3 
864:142 0:864:142:3:3 
58:61 2:58:61:2:2 
149:226 3:149:226:3:3 
488:115 2:488:115:2:2 
464:252 0:464:252:3:3 
82:327 0:82:327:3:3 
106:321 0:106:321:3:3 
370:202 0:370:202:3:3 
872:280 0:872:280:3:3 
342:364 0:342:364:3:3 
380:23 2:380:23:2:2 
619:106 2:619:106:2:2 
397:86 2:397:86:2:2 
185:39 2:185:39:2:2 
707:102 0:707:102:3:3 
265:223 0:265:223:3:3 
599:76 0:599:76:3:3 
208:199 0:208:199:3:3 
542:54 2:542:54:2:2 
750:456 2:750:456:2:2 
53:24 2:53:24:2:2 
347:375 0:347:375:3:3 
555:170 3:555:170:3:3 
521:494 2:521:494:2:2 
776:328 3:776:328:3:3 
43:94 0:43:94:3:3 
138:184 2:138:184:2:2 
503:72 0:503:72:3:3 
413:352 0:413:352:3:3 
87:265 0:87:265:3:3 
308:74 0:308:74:3:3 
716:383 2:716:383:2:2 
351:404 0:351:404:3:3 
814:374 3:814:374:3:3 
503:249 0:503:249:3:3 
160:193 0:160:193:3:3 
323:399 2:323:399:2:2 
146:492 0:146:492:3:3 
754:153 0:754:153:3:3 
863:265 2:863:265:2:2 
22:143 0:22:143:3:3 
170:486 0:170:486:3:3 
119:9 2:119:9:2:2 
446:331 0:446:331:3:3 
393:349 2:393:349:2:2 
303:198 0:303:198:3:3 
621:455 0:621:455:3:3 
839:272 2:839:272:2:2 
345:116 2:345:116:2:2 
274:72 0:274:72:3:3 
682:93 0:682:93:3:3 
296:400 0:296:400:3:3 
811:371 2:811:371:2:2 
460:355 2:460:355:2:2 
796:453 0:796:453:3:3 
856:360 0:856:360:3:3 
503:287 0:503:287:3:3 
658:482 2:658:482:2:2 
792:149 2:792:149:2:2 
619:246 0:619:246:3:3 
38:384 0:38:384:3:3 
810:185 0:810:185:3:3 
834:291 0:834:291:3:3 
563:355 2:563:355:2:2 
856:141 0:856:141:3:3 
288:323 2:288:323:2:2 
198:186 0:198:186:3:3 
771:302 2:771:302:2:2 
60:319 3:60:319:3:3 
353:291 2:353:291:2:2 
897:11 2:897:11:2:2 
62:405 0:62:405:3:3 
246:86 3:246:86:3:3 
362:435 0:362:435:3:3 
89:281 2:89:281:2:2 
752:247 2:752:247:2:2 
112:150 2:112:150:2:2 
356:252 3:356:252:3:3 
296:93 0:296:93:3:3 
544:227 0:544:227:3:3 
448:136 0:448:136:3:3 
287:385 2:287:385:2:2 
142:444 0:142:444:3:3 
326:169 2:326:169:2:2 
224:431 0:224:431:3:3 
26:157 2:26:157:2:2 
814:370 0:814:370:3:3 
762:163 2:762:163:2:2 
230:341 0:230:341:3:3 
36:22 0:36:22:3:3 
828:26 0:828:26:3:3 
187:386 2:187:386:2:2 
885:39 2:885:39:2:2 
117:205 0:117:205:3:3 
154:121 2:154:121:2:2 
430:234 0:430:234:3:3 
456:353 2:456:353:2:2 
573:330 3:573:330:3:3 
315:38 0:315:38:3:3 
888:356 0:888:356:3:3 
305:76 0:305:76:3:3 
542:399 2:542:399:2:2 
534:95 2:534:95:2:2 
257:225 0:257:225:3:3 
386:263 0:386:263:3:3 
150:340 2:150:340:2:2 
218:166 2:218:166:2:2 
83:179 0:83:179:3:3 
780:251 0:780:251:3:3 
585:21 2:585:21:2:2 
235:412 0:235:412:3:3 
302:453 2:302:453:2:2 
405:138 0:405:138:3:3 
888:66 0:888:66:3:3 
708:341 0:708:341:3:3 
513:321 2:513:321:2:2 
860:56 2:860:56:2:2 
591:184 0:591:184:3:3 
205:461 2:205:461:2:2 
794:346 0:794:346:3:3 
618:102 0:618:102:3:3 
125:22 0:125:22:3:3 
578:326 3:578:326:3:3 
661:42 2:661:42:2:2 
846:110 0:846:110:3:3 
314:327 2:314:327:2:2 
778:246 0:778:246:3:3 
82:299 0:82:299:3:3 
263:258 2:263:258:2:2 
865:50 2:865:50:2:2 
324:380 0:324:380:3:3 
112:122 2:112:122:2:2 
128:15 2:128:15:2:2 
826:218 2:826:218:2:2 
275:336 2:275:336:2:2 
205:47 0:205:47:3:3 
208:221 2:208:221:2:2 
741:461 2:741:461:2:2 
872:372 0:872:372:3:3 
870:291 0:870:291:3:3 
413:34 0:413:34:3:3 
343:161 0:343:161:3:3 
200:433 0:200:433:3:3 
437:428 0:437:428:3:3 
646:80 0:646:80:3:3 
684:163 0:684:163:3:3 
261:254 2:261:254:2:2 
299:71 0:299:71:3:3 
872:387 2:872:387:2:2 
269:399 2:269:399:2:2 
338:214 2:338:214:2:2 
893:371 2:893:371:2:2 
507:440 3:507:440:3:3 
470:44 0:470:44:3:3 
714:492 2:714:492:2:2 
109:27 2:109:27:2:2 
156:379 0:156:379:3:3 
85:331 2:85:331:2:2 
631:272 0:631:272:3:3 
623:207 0:623:207:3:3 
274:138 0:274:138:3:3 
55:52 2:55:52:2:2 
167:341 2:167:341:2:2 
631:336 0:631:336:3:3 
898:459 0:898:459:3:3 
706:217 0:706:217:3:3 
764:119 0:764:119:3:3 
782:338 2:782:338:2:2 
251:44 0:251:44:3:3 
344:378 2:344:378:2:2 
470:270 2:470:270:2:2 
218:351 3:218:351:3:3 
701:386 0:701:386:3:3 
773:117 0:773:117:3:3 
759:396 0:759:396:3:3 
242:371 0:242:371:3:3 
320:483 2:320:483:2:2 
763:73 0:763:73:3:3 
449:1 2:449:1:2:2 
251:157 2:251:157:2:2 
749:118 0:749:118:3:3 
189:344 2:189:344:2:2 
222:270 0:222:270:3:3 
350:195 0:350:195:3:3 
578:126 0:578:126:3:3 
763:38 0:763:38:3:3 
411:77 0:411:77:3:3 
296:472 2:296:472:2:2 
734:357 0:734:357:3:3 
168:429 0:168:429:3:3 
95:149 0:95:149:3:3 
705:97 0:705:97:3:3 
501:206 2:501:206:2:2 
563:383 0:563:383:3:3 
526:113 2:526:113:2:2 
527:216 0:527:216:3:3 
711:79 0:711:79:3:3 
749:408 3:749:408:3:3 
307:445 0:307:445:3:3 
400:361 2:400:361:2:2 
402:411 0:402:411:3:3 
165:308 0:165:308:3:3 
574:349 0:574:349:3:3 
207:412 0:207:412:3:3 
814:428 2:814:428:2:2 
467:492 2:467:492:2:2 
601:417 2:601:417:2:2 
198:49 0:198:49:3:3 
435:353 0:435:353:3:3 
454:79 0:454:79:3:3 
296:57 0:296:57:3:3 
750:171 0:750:171:3:3 
667:90 0:667:90:3:3 
192:122 3:192:122:3:3 
853:379 2:853:379:2:2 
800:377 2:800:377:2:2 
529:93 0:529:93:3:3 
850:146 0:850:146:3:3 
715:374 0:715:374:3:3 
349:44 0:349:44:3:3 
667:203 0:667:203:3:3 
391:459 0:391:459:3:3 
212:228 0:212:228:3:3 
819:308 0:819:308:3:3 
549:227 0:549:227:3:3 
823:452 2:823:452:2:2 
162:343 0:162:343:3:3 
454:361 2:454:361:2:2 
738:188 2:738:188:2:2 
187:430 0:187:430:3:3 
705:429 0:705:429:3:3 
874:300 2:874:300:2:2 
16:86 2:16:86:2:2 
291:92 0:291:92:3:3 
2:25 0:2:25:3:3 
44:380 2:44:380:2:2 
281:86 0:281:86:3:3 
541:148 2:541:148:2:2 
652:67 2:652:67:2:2 
103:163 2:103:163:2:2 
676:73 2:676:73:2:2 
549:453 0:549:453:3:3 
343:307 2:343:307:2:2 
719:53 0:719:53:3:3 
47:223 2:47:223:2:2 
78:35 2:78:35:2:2 
376:195 2:376:195:2:2 
239:336 0:239:336:3:3 
371:72 2:371:72:2:2 
708:329 0:708:329:3:3 
68:40 0:68:40:3:3 
418:43 0:418:43:3:3 
310:229 2:310:229:2:2 
598:128 2:598:128:2:2 
594:143 3:594:143:3:3 
156:82 2:156:82:2:2 
799:108 2:799:108:2:2 
281:481 2:281:481:2:2 
798:350 0:798:350:3:3 
234:323 0:234:323:3:3 
146:252 3:146:252:3:3 
220:274 0:220:274:3:3 
719:247 2:719:247:2:2 
775:186 2:775:186:2:2 
725:459 3:725:459:3:3 
863:25 2:863:25:2:2 
821:264 0:821:264:3:3 
894:374 2:894:374:2:2 
131:336 0:131:336:3:3 
108:500 2:108:500:2:2 
495:265 0:495:265:3:3 
63:245 0:63:245:3:3 
67:14 0:67:14:3:3 
309:277 2:309:277:2:2 
413:6 0:413:6:3:3 
470:217 2:470:217:2:2 
473:299 0:473:299:3:3 
826:353 0:826:353:3:3 
76:320 2:76:320:2:2 
792:177 0:792:177:3:3 
370:101 2:370:101:2:2 
333:367 0:333:367:3:3 
190:200 0:190:200:3:3 
816:178 2:816:178:2:2 
310:336 2:310:336:2:2 
727:35 2:727:35:2:2 
485:436 0:485:436:3:3 
749:455 0:749:455:3:3 
716:304 0:716:304:3:3 
190:91 2:190:91:2:2 
228:490 0:228:490:3:3 
265:96 2:265:96:2:2 
29:199 0:29:199:3:3 
379:14 2:379:14:2:2 
626:5 0:626:5:3:3 
260:429 2:260:429:2:2 
541:44 2:541:44:2:2 
749:201 0:749:201:3:3 
479:237 2:479:237:2:2 
834:362 0:834:362:3:3 
327:119 3:327:119:3:3 
222:347 2:222:347:2:2 
407:319 0:407:319:3:3 
834:73 0:834:73:3:3 
563:445 0:563:445:3:3 
729:64 0:729:64:3:3 
71:114 2:71:114:2:2 
775:119 0:775:119:3:3 
771:256 2:771:256:2:2 
331:193 0:331:193:3:3 
297:49 2:297:49:2:2 
759:1 0:759:1:3:3 
377:259 0:377:259:3:3 
104:453 2:104:453:2:2 
251:278 0:251:278:3:3 
34:12 0:34:12:3:3 
142:171 2:142:171:2:2 
808:451 2:808:451:2:2 
237:279 0:237:279:3:3 
61:41 2:61:41:2:2 
298:429 2:298:429:2:2 
227:257 2:227:257:2:2 
800:219 2:800:219:2:2 
178:199 2:178:199:2:2 
730:424 0:730:424:3:3 
535:257 0:535:257:3:3 
94:51 0:94:51:3:3 
421:417 0:421:417:3:3 
796:211 0:796:211:3:3 
729:240 0:729:240:3:3 
657:115 0:657:115:3:3 
767:360 0:767:360:3:3 
93:361 0:93:361:3:3 
130:277 2:130:277:2:2 
428:319 2:428:319:2:2 
780:383 2:780:383:2:2 
505:385 2:505:385:2:2 
105:222 0:105:222:3:3 
221:453 0:221:453:3:3 
538:313 0:538:313:3:3 
838:344 0:838:344:3:3 
440:368 0:440:368:3:3 
121:209 0:121:209:3:3 
653:88 0:653:88:3:3 
467:61 2:467:61:2:2 
197:108 2:197:108:2:2 
745:64 2:745:64:2:2 
701:21 2:701:21:2:2 
663:387 0:663:387:3:3 
442:261 0:442:261:3:3 
225:115 0:225:115:3:3 
852:456 0:852:456:3:3 
410:295 0:410:295:3:3 
230:492 2:230:492:2:2 
186:389 2:186:389:2:2 
126:173 0:126:173:3:3 
456:441 0:456:441:3:3 
898:48 0:898:48:3:3 
244:56 2:244:56:2:2 
686:83 2:686:83:2:2 
120:6 0:120:6:3:3 
562:229 0:562:229:3:3 
871:109 0:871:109:3:3 
638:328 0:638:328:3:3 
215:393 0:215:393:3:3 
197:142 0:197:142:3:3 
882:208 0:882:208:3:3 
220:33 0:220:33:3:3 
718:288 2:718:288:2:2 
629:139 0:629:139:3:3 
672:261 0:672:261:3:3 
11:347 3:11:347:3:3 
414:385 2:414:385:2:2 
254:192 0:254:192:3:3 
55:401 0:55:401:3:3 
737:250 0:737:250:3:3 
495:222 0:495:222:3:3 
190:321 2:190:321:2:2 
543:108 0:543:108:3:3 
766:127 0:766:127:3:3 
34:172 0:34:172:3:3 
896:319 0:896:319:3:3 
788:261 2:788:261:2:2 
6:206 2:6:206:2:2 
713:450 2:713:450:2:2 
26:165 2:26:165:2:2 
537:172 3:537:172:3:3 
276:192 0:276:192:3:3 
774:195 2:774:195:2:2 
812:18 0:812:18:3:3 
778:142 0:778:142:3:3 
542:191 0:542:191:3:3 
899:46 3:899:46:3:3 
229:96 0:229:96:3:3 
88:152 2:88:152:2:2 
593:239 0:593:239:3:3 
417:126 2:417:126:2:2 
751:239 3:751:239:3:3 
474:121 0:474:121:3:3 
661:211 0:661:211:3:3 
96:443 2:96:443:2:2 
594:342 0:594:342:3:3 
812:417 2:812:417:2:2 
778:17 0:778:17:3:3 
356:101 0:356:101:3:3 
566:208 2:566:208:2:2 
180:267 0:180:267:3:3 
218:66 0:218:66:3:3 
91:240 2:91:240:2:2 
231:220 2:231:220:2:2 
521:497 2:521:497:2:2 
575:130 0:575:130:3:3 
722:434 2:722:434:2:2 
523:303 2:523:303:2:2 
427:210 0:427:210:3:3 
66:398 2:66:398:2:2 
413:411 0:413:411:3:3 
492:500 0:492:500:3:3 
868:111 0:868:111:3:3 
318:8 0:318:8:3:3 
321:228 2:321:228:2:2 
488:339 0:488:339:3:3 
270:175 0:270:175:3:3 
753:217 0:753:217:3:3 
626:41 2:626:41:2:2 
682:215 0:682:215:3:3 
260:385 2:260:385:2:2 
189:293 2:189:293:2:2 
321:149 2:321:149:2:2 
859:405 0:859:405:3:3 
878:435 0:878:435:3:3 
401:221 0:401:221:3:3 
754:197 2:754:197:2:2 
317:449 0:317:449:3:3 
598:50 3:598:50:3:3 
506:10 0:506:10:3:3 
853:96 2:853:96:2:2 
658:14 0:658:14:3:3 
307:68 2:307:68:2:2 
364:115 0:364:115:3:3 
112:28 2:112:28:2:2 
455:324 0:455:324:3:3 
871:396 2:871:396:2:2 
60:276 0:60:276:3:3 
298:385 2:298:385:2:2 
819:33 2:819:33:2:2 
865:419 3:865:419:3:3 
23:497 0:23:497:3:3 
335:259 0:335:259:3:3 
763:460 2:763:460:2:2 
865:184 2:865:184:2:2 
875:278 2:875:278:2:2 
88:196 0:88:196:3:3 
287:428 0:287:428:3:3 
605:417 2:605:417:2:2 
877:444 0:877:444:3:3 
792:200 0:792:200:3:3 
516:150 0:516:150:3:3 
211:119 2:211:119:2:2 
666:443 2:666:443:2:2 
387:474 0:387:474:3:3 
61:303 0:61:303:3:3 
409:310 2:409:310:2:2 
46:189 3:46:189:3:3 
716:293 2:716:293:2:2 
468:279 2:468:279:2:2 
552:194 2:552:194:2:2 
457:2 0:457:2:3:3 
790:204 0:790:204:3:3 
168:203 2:168:203:2:2 
540:400 2:540:400:2:2 
315:172 0:315:172:3:3 
353:81 2:353:81:2:2 
814:198 0:814:198:3:3 
874:469 2:874:469:2:2 
358:194 2:358:194:2:2 
50:147 0:50:147:3:3 
107:462 0:107:462:3:3 
281:9 2:281:9:2:2 
59:163 2:59:163:2:2 
595:469 3:595:469:3:3 
687:301 0:687:301:3:3 
25:276 2:25:276:2:2 
325:428 0:325:428:3:3 
182:303 0:182:303:3:3 
510:1 2:510:1:2:2 
636:155 0:636:155:3:3 
663:276 2:663:276:2:2 
885:356 0:885:356:3:3 
744:228 2:744:228:2:2 
567:184 0:567:184:3:3 
144:370 2:144:370:2:2 
595:51 2:595:51:2:2 
200:123 2:200:123:2:2 
319:467 0:319:467:3:3 
780:167 2:780:167:2:2 
653:431 2:653:431:2:2 
896:364 0:896:364:3:3 
328:126 3:328:126:3:3 
382:305 0:382:305:3:3 
737:262 2:737:262:2:2 
295:426 2:295:426:2:2 
498:306 0:498:306:3:3 
685:94 2:685:94:2:2 
541:303 3:541:303:3:3 
232:474 0:232:474:3:3 
675:216 0:675:216:3:3 
215:243 3:215:243:3:3 
343:446 2:343:446:2:2 
110:482 2:110:482:2:2 
882:396 0:882:396:3:3 
148:184 0:148:184:3:3 
385:282 0:385:282:3:3 
871:56 0:871:56:3:3 
686:440 0:686:440:3:3 
524:307 0:524:307:3:3 
451:9 2:451:9:2:2 
604:193 0:604:193:3:3 
381:344 0:381:344:3:3 
589:275 2:589:275:2:2 
172:343 2:172:343:2:2 
580:106 0:580:106:3:3 
824:476 0:824:476:3:3 
769:301 0:769:301:3:3 
314:386 2:314:386:2:2 
613:238 0:613:238:3:3 
669:268 2:669:268:2:2 
345:296 2:345:296:2:2 
593:114 0:593:114:3:3 
498:246 0:498:246:3:3 
104:65 2:104:65:2:2 
411:261 2:411:261:2:2 
877:316 3:877:316:3:3 
214:26 0:214:26:3:3 
53:136 0:53:136:3:3 
75:320 2:75:320:2:2 
755:482 0:755:482:3:3 
190:19 2:190:19:2:2 
228:418 2:228:418:2:2 
322:187 0:322:187:3:3 
260:127 0:260:127:3:3 
270:139 0:270:139:3:3 
592:69 0:592:69:3:3 
242:322 0:242:322:3:3 
118:465 0:118:465:3:3 
670:424 2:670:424:2:2 
801:335 2:801:335:2:2 
756:181 2:756:181:2:2 
237:445 2:237:445:2:2 
810:23 0:810:23:3:3 
801:290 0:801:290:3:3 
393:429 0:393:429:3:3 
108:430 0:108:430:3:3 
378:376 2:378:376:2:2 
776:106 0:776:106:3:3 
260:155 0:260:155:3:3 
672:75 0:672:75:3:3 
231:432 0:231:432:3:3 
870:149 2:870:149:2:2 
469:267 2:469:267:2:2 
142:355 2:142:355:2:2 
383:245 3:383:245:3:3 
227:345 2:227:345:2:2 
44:200 3:44:200:3:3 
231:257 0:231:257:3:3 
405:82 2:405:82:2:2 
434:101 3:434:101:3:3 
610:138 2:610:138:2:2 
113:418 2:113:418:2:2 
297:299 2:297:299:2:2 
61:194 3:61:194:3:3 
688:62 3:688:62:3:3 
677:8 2:677:8:2:2 
326:174 0:326:174:3:3 
476:351 2:476:351:2:2 
370:398 0:370:398:3:3 
301:356 2:301:356:2:2 
874:422 0:874:422:3:3 
41:268 3:41:268:3:3 
740:430 2:740:430:2:2 
92:367 0:92:367:3:3 
386:226 0:386:226:3:3 
595:256 0:595:256:3:3 
314:277 2:314:277:2:2 
262:286 2:262:286:2:2 
102:272 0:102:272:3:3 
799:394 0:799:394:3:3 
358:238 0:358:238:3:3 
529:146 2:529:146:2:2 
445:22 3:445:22:3:3 
562:160 2:562:160:2:2 
35:217 2:35:217:2:2 
420:261 2:420:261:2:2 
258:424 0:258:424:3:3 
499:260 0:499:260:3:3 
847:143 3:847:143:3:3 
377:69 2:377:69:2:2 
451:425 0:451:425:3:3 
159:120 2:159:120:2:2 
287:55 0:287:55:3:3 
382:115 0:382:115:3:3 
534:92 3:534:92:3:3 
69:59 3:69:59:3:3 
405:24 0:405:24:3:3 
79:177 0:79:177:3:3 
816:337 2:816:337:2:2 
863:453 0:863:453:3:3 
429:482 2:429:482:2:2 
508:445 2:508:445:2:2 
737:177 0:737:177:3:3 
793:71 0:793:71:3:3 
760:14 2:760:14:2:2 
637:359 3:637:359:3:3 
176:79 2:176:79:2:2 
432:217 0:432:217:3:3 
110:456 0:110:456:3:3 
718:139 2:718:139:2:2 
766:183 0:766:183:3:3 
471:9 2:471:9:2:2 
786:15 0:786:15:3:3 
172:170 0:172:170:3:3 
158:109 2:158:109:2:2 
830:187 3:830:187:3:3 
91:26 0:91:26:3:3 
185:209 0:185:209:3:3 
205:46 0:205:46:3:3 
464:104 2:464:104:2:2 
323:191 0:323:191:3:3 
507:458 2:507:458:2:2 
155:97 2:155:97:2:2 
567:320 2:567:320:2:2 
860:462 2:860:462:2:2 
533:464 0:533:464:3:3 
256:356 2:256:356:2:2 
111:196 0:111:196:3:3 
242:53 3:242:53:3:3 
404:292 0:404:292:3:3 
579:398 0:579:398:3:3 
545:290 0:545:290:3:3 
802:435 0:802:435:3:3 
52:278 0:52:278:3:3 
336:374 0:336:374:3:3 
459:316 2:459:316:2:2 
578:237 2:578:237:2:2 
703:17 2:703:17:2:2 
261:14 0:261:14:3:3 
299:471 0:299:471:3:3 
726:338 0:726:338:3:3 
393:158 2:393:158:2:2 
342:107 2:342:107:2:2 
240:429 0:240:429:3:3 
17:384 0:17:384:3:3 
275:158 2:275:158:2:2 
188:306 2:188:306:2:2 
749:228 3:749:228:3:3 
165:371 0:165:371:3:3 
223:205 0:223:205:3:3 
425:158 0:425:158:3:3 
759:399 0:759:399:3:3 
227:6 0:227:6:3:3 
213:103 0:213:103:3:3 
217:28 0:217:28:3:3 
532:493 2:532:493:2:2 
626:448 2:626:448:2:2 
754:269 0:754:269:3:3 
355:170 2:355:170:2:2 
29:437 2:29:437:2:2 
412:291 0:412:291:3:3 
469:190 0:469:190:3:3 
364:36 0:364:36:3:3 
900:24 2:900:24:2:2 
387:231 0:387:231:3:3 
