787:275 0:787:275:3:3 
550:2 0:550:2:3:3 
553:382 0:553:382:3:3 
293:59 0:293:59:3:3 
354:59 0:354:59:3:3 
407:39 2:407:39:2:2 
341:303 0:341:303:3:3 
749:354 2:749:354:2:2 
326:61 2:326:61:2:2 
164:296 2:164:296:2:2 
863:238 0:863:238:3:3 
496:264 0:496:264:3:3 
95:368 0:95:368:3:3 
501:41 0:501:41:3:3 
349:227 0:349:227:3:3 
639:375 0:639:375:3:3 
876:107 0:876:107:3:3 
895:217 0:895:217:3:3 
705:373 0:705:373:3:3 
502:397 0:502:397:3:3 
491:156 0:491:156:3:3 
364:422 0:364:422:3:3 
703:319 0:703:319:3:3 
116:263 0:116:263:3:3 
23:213 0:23:213:3:3 
26:43 0:26:43:3:3 
874:471 0:874:471:3:3 
233:485 0:233:485:3:3 
736:412 3:736:412:3:3 
295:493 0:295:493:3:3 
614:413 0:614:413:3:3 
248:230 0:248:230:3:3 
704:434 0:704:434:3:3 
254:28 0:254:28:3:3 
148:489 0:148:489:3:3 
405:6 0:405:6:3:3 
465:283 0:465:283:3:3 
248:85 0:248:85:3:3 
638:358 0:638:358:3:3 
35:25 0:35:25:3:3 
438:118 3:438:118:3:3 
186:151 0:186:151:3:3 
386:469 0:386:469:3:3 
607:36 3:607:36:3:3 
103:382 3:103:382:3:3 
361:49 0:361:49:3:3 
827:409 0:827:409:3:3 
105:110 0:105:110:3:3 
324:67 0:324:67:3:3 
675:214 0:675:214:3:3 
548:296 0:548:296:3:3 
58:60 0:58:60:3:3 
591:330 0:591:330:3:3 
765:67 0:765:67:3:3 
512:297 2:512:297:2:2 
399:367 0:399:367:3:3 
703:396 0:703:396:3:3 
426:331 0:426:331:3:3 
486:317 0:486:317:3:3 
263:428 0:263:428:3:3 
893:255 0:893:255:3:3 
640:141 0:640:141:3:3 
131:347 0:131:347:3:3 
612:345 0:612:345:3:3 
594:316 2:594:316:2:2 
860:234 0:860:234:3:3 
157:386 0:157:386:3:3 
446:153 0:446:153:3:3 
717:2 0:717:2:3:3 
42:266 0:42:266:3:3 
485:462 0:485:462:3:3 
750:442 0:750:442:3:3 
844:139 2:844:139:2:2 
256:420 0:256:420:3:3 
793:167 0:793:167:3:3 
209:388 0:209:388:3:3 
284:498 0:284:498:3:3 
213:468 0:213:468:3:3 
886:132 0:886:132:3:3 
388:48 0:388:48:3:3 
665:471 0:665:471:3:3 
811:368 0:811:368:3:3 
8:99 0:8:99:3:3 
541:135 0:541:135:3:3 
122:129 2:122:129:2:2 
29:467 0:29:467:3:3 
371:293 0:371:293:3:3 
787:251 0:787:251:3:3 
574:209 0:574:209:3:3 
748:331 0:748:331:3:3 
264:348 0:264:348:3:3 
250:45 0:250:45:3:3 
527:197 0:527:197:3:3 
397:480 0:397:480:3:3 
273:18 0:273:18:3:3 
681:173 0:681:173:3:3 
402:438 0:402:438:3:3 
520:109 0:520:109:3:3 
761:415 0:761:415:3:3 
317:201 0:317:201:3:3 
587:175 0:587:175:3:3 
340:30 0:340:30:3:3 
221:365 0:221:365:3:3 
468:186 0:468:186:3:3 
714:190 0:714:190:3:3 
900:394 0:900:394:3:3 
511:228 0:511:228:3:3 
743:313 0:743:313:3:3 
304:470 0:304:470:3:3 
467:2 0:467:2:3:3 
325:96 0:325:96:3:3 
738:155 0:738:155:3:3 
225:52 0:225:52:3:3 
98:314 0:98:314:3:3 
306:126 0:306:126:3:3 
304:421 0:304:421:3:3 
676:197 0:676:197:3:3 
372:60 0:372:60:3:3 
619:21 0:619:21:3:3 
766:324 0:766:324:3:3 
419:197 0:419:197:3:3 
130:144 0:130:144:3:3 
657:107 0:657:107:3:3 
262:381 0:262:381:3:3 
45:3 0:45:3:3:3 
514:247 0:514:247:3:3 
451:308 0:451:308:3:3 
162:289 0:162:289:3:3 
861:481 0:861:481:3:3 
101:193 0:101:193:3:3 
371:109 0:371:109:3:3 
139:83 0:139:83:3:3 
343:467 0:343:467:3:3 
239:162 0:239:162:3:3 
276:408 0:276:408:3:3 
405:252 0:405:252:3:3 
172:25 0:172:25:3:3 
186:397 0:186:397:3:3 
314:326 0:314:326:3:3 
546:381 0:546:381:3:3 
843:359 0:843:359:3:3 
77:101 0:77:101:3:3 
370:241 0:370:241:3:3 
221:391 0:221:391:3:3 
266:436 0:266:436:3:3 
731:40 0:731:40:3:3 
90:208 0:90:208:3:3 
91:137 0:91:137:3:3 
533:466 0:533:466:3:3 
670:25 0:670:25:3:3 
111:186 0:111:186:3:3 
156:459 0:156:459:3:3 
360:182 0:360:182:3:3 
897:495 2:897:495:2:2 
351:376 0:351:376:3:3 
161:404 2:161:404:2:2 
826:430 0:826:430:3:3 
332:411 0:332:411:3:3 
274:28 0:274:28:3:3 
39:284 0:39:284:3:3 
482:475 0:482:475:3:3 
392:47 0:392:47:3:3 
308:323 0:308:323:3:3 
274:431 0:274:431:3:3 
131:458 0:131:458:3:3 
791:81 0:791:81:3:3 
759:34 0:759:34:3:3 
402:267 0:402:267:3:3 
6:385 0:6:385:3:3 
226:71 0:226:71:3:3 
354:112 0:354:112:3:3 
834:262 0:834:262:3:3 
377:465 0:377:465:3:3 
857:95 0:857:95:3:3 
86:443 0:86:443:3:3 
151:245 0:151:245:3:3 
118:72 2:118:72:2:2 
146:291 0:146:291:3:3 
396:252 0:396:252:3:3 
808:260 0:808:260:3:3 
867:291 0:867:291:3:3 
838:480 0:838:480:3:3 
624:92 0:624:92:3:3 
145:341 0:145:341:3:3 
862:490 0:862:490:3:3 
66:401 0:66:401:3:3 
60:32 0:60:32:3:3 
642:483 2:642:483:2:2 
634:397 0:634:397:3:3 
282:102 0:282:102:3:3 
505:343 0:505:343:3:3 
362:328 0:362:328:3:3 
733:327 0:733:327:3:3 
809:271 0:809:271:3:3 
386:200 0:386:200:3:3 
433:35 0:433:35:3:3 
614:421 0:614:421:3:3 
509:381 0:509:381:3:3 
562:192 0:562:192:3:3 
685:319 0:685:319:3:3 
267:420 0:267:420:3:3 
324:147 0:324:147:3:3 
384:344 0:384:344:3:3 
595:120 0:595:120:3:3 
319:408 0:319:408:3:3 
822:289 0:822:289:3:3 
186:79 0:186:79:3:3 
519:259 0:519:259:3:3 
745:308 0:745:308:3:3 
543:137 0:543:137:3:3 
822:464 0:822:464:3:3 
290:225 0:290:225:3:3 
128:204 0:128:204:3:3 
384:102 2:384:102:2:2 
855:280 0:855:280:3:3 
181:377 0:181:377:3:3 
879:406 0:879:406:3:3 
129:214 0:129:214:3:3 
135:280 3:135:280:3:3 
33:306 0:33:306:3:3 
695:352 0:695:352:3:3 
589:221 0:589:221:3:3 
518:219 0:518:219:3:3 
684:247 0:684:247:3:3 
618:383 0:618:383:3:3 
893:167 0:893:167:3:3 
695:401 0:695:401:3:3 
773:295 0:773:295:3:3 
24:218 0:24:218:3:3 
100:77 0:100:77:3:3 
228:26 0:228:26:3:3 
545:456 0:545:456:3:3 
449:339 0:449:339:3:3 
157:2 0:157:2:3:3 
289:138 0:289:138:3:3 
146:277 0:146:277:3:3 
493:106 0:493:106:3:3 
111:335 0:111:335:3:3 
565:85 0:565:85:3:3 
136:137 0:136:137:3:3 
137:46 0:137:46:3:3 
66:476 0:66:476:3:3 
641:221 0:641:221:3:3 
588:377 0:588:377:3:3 
8:477 0:8:477:3:3 
887:175 0:887:175:3:3 
891:168 0:891:168:3:3 
659:30 2:659:30:2:2 
753:143 0:753:143:3:3 
133:254 0:133:254:3:3 
458:485 0:458:485:3:3 
494:415 0:494:415:3:3 
223:39 0:223:39:3:3 
431:136 0:431:136:3:3 
531:88 0:531:88:3:3 
63:381 0:63:381:3:3 
739:221 0:739:221:3:3 
787:106 0:787:106:3:3 
599:441 0:599:441:3:3 
378:129 0:378:129:3:3 
806:125 0:806:125:3:3 
496:414 0:496:414:3:3 
596:417 0:596:417:3:3 
251:388 0:251:388:3:3 
198:412 0:198:412:3:3 
630:128 0:630:128:3:3 
857:138 0:857:138:3:3 
634:207 0:634:207:3:3 
448:64 0:448:64:3:3 
691:60 0:691:60:3:3 
843:329 0:843:329:3:3 
864:434 0:864:434:3:3 
350:363 0:350:363:3:3 
188:2 0:188:2:3:3 
724:444 0:724:444:3:3 
193:444 0:193:444:3:3 
553:76 0:553:76:3:3 
221:454 0:221:454:3:3 
480:192 0:480:192:3:3 
155:63 0:155:63:3:3 
410:183 0:410:183:3:3 
653:89 0:653:89:3:3 
729:403 0:729:403:3:3 
835:13 0:835:13:3:3 
843:439 0:843:439:3:3 
207:4 0:207:4:3:3 
841:90 0:841:90:3:3 
514:208 0:514:208:3:3 
150:450 2:150:450:2:2 
850:280 0:850:280:3:3 
521:96 0:521:96:3:3 
16:192 0:16:192:3:3 
453:277 2:453:277:2:2 
168:411 0:168:411:3:3 
22:362 0:22:362:3:3 
813:53 0:813:53:3:3 
789:381 0:789:381:3:3 
46:348 0:46:348:3:3 
55:406 0:55:406:3:3 
756:1 0:756:1:3:3 
315:333 0:315:333:3:3 
543:109 0:543:109:3:3 
67:316 0:67:316:3:3 
674:268 0:674:268:3:3 
12:491 0:12:491:3:3 
486:310 0:486:310:3:3 
125:110 0:125:110:3:3 
152:222 0:152:222:3:3 
120:338 0:120:338:3:3 
438:500 0:438:500:3:3 
414:162 3:414:162:3:3 
57:359 0:57:359:3:3 
803:302 0:803:302:3:3 
418:272 0:418:272:3:3 
835:65 0:835:65:3:3 
836:302 0:836:302:3:3 
893:331 0:893:331:3:3 
507:496 0:507:496:3:3 
214:249 0:214:249:3:3 
481:284 0:481:284:3:3 
830:471 0:830:471:3:3 
764:79 0:764:79:3:3 
737:355 0:737:355:3:3 
554:285 0:554:285:3:3 
863:277 0:863:277:3:3 
848:242 0:848:242:3:3 
550:35 2:550:35:2:2 
194:412 0:194:412:3:3 
892:235 2:892:235:2:2 
792:473 0:792:473:3:3 
19:473 0:19:473:3:3 
265:383 0:265:383:3:3 
602:432 0:602:432:3:3 
14:34 0:14:34:3:3 
146:170 0:146:170:3:3 
611:418 0:611:418:3:3 
834:223 0:834:223:3:3 
691:378 0:691:378:3:3 
880:385 0:880:385:3:3 
843:23 0:843:23:3:3 
165:111 0:165:111:3:3 
350:37 0:350:37:3:3 
469:473 0:469:473:3:3 
198:233 0:198:233:3:3 
606:250 0:606:250:3:3 
607:71 3:607:71:3:3 
652:454 0:652:454:3:3 
876:100 0:876:100:3:3 
175:101 0:175:101:3:3 
472:290 0:472:290:3:3 
550:493 0:550:493:3:3 
457:434 0:457:434:3:3 
535:411 0:535:411:3:3 
3:122 0:3:122:3:3 
352:328 2:352:328:2:2 
886:437 0:886:437:3:3 
94:37 0:94:37:3:3 
439:407 0:439:407:3:3 
794:130 0:794:130:3:3 
795:359 0:795:359:3:3 
64:491 2:64:491:2:2 
463:29 0:463:29:3:3 
410:139 0:410:139:3:3 
140:16 0:140:16:3:3 
639:84 0:639:84:3:3 
820:462 2:820:462:2:2 
35:314 0:35:314:3:3 
535:121 0:535:121:3:3 
847:443 0:847:443:3:3 
476:422 0:476:422:3:3 
117:154 0:117:154:3:3 
638:276 0:638:276:3:3 
395:162 0:395:162:3:3 
69:7 0:69:7:3:3 
126:200 0:126:200:3:3 
73:476 3:73:476:3:3 
580:126 0:580:126:3:3 
40:275 0:40:275:3:3 
439:181 0:439:181:3:3 
7:337 0:7:337:3:3 
689:186 0:689:186:3:3 
83:151 2:83:151:2:2 
70:499 0:70:499:3:3 
525:357 0:525:357:3:3 
174:429 0:174:429:3:3 
471:245 0:471:245:3:3 
201:497 0:201:497:3:3 
96:137 0:96:137:3:3 
519:331 0:519:331:3:3 
25:131 0:25:131:3:3 
614:79 0:614:79:3:3 
618:2 0:618:2:3:3 
856:57 0:856:57:3:3 
609:60 2:609:60:2:2 
708:23 0:708:23:3:3 
727:277 2:727:277:2:2 
611:234 0:611:234:3:3 
28:485 0:28:485:3:3 
744:451 0:744:451:3:3 
101:74 0:101:74:3:3 
11:350 0:11:350:3:3 
601:477 0:601:477:3:3 
403:216 0:403:216:3:3 
684:191 2:684:191:2:2 
208:128 2:208:128:2:2 
603:9 0:603:9:3:3 
821:498 0:821:498:3:3 
399:12 0:399:12:3:3 
366:465 0:366:465:3:3 
811:196 0:811:196:3:3 
280:444 0:280:444:3:3 
404:273 0:404:273:3:3 
527:256 0:527:256:3:3 
455:229 0:455:229:3:3 
403:438 0:403:438:3:3 
323:380 2:323:380:2:2 
375:50 0:375:50:3:3 
893:433 0:893:433:3:3 
342:185 0:342:185:3:3 
881:393 0:881:393:3:3 
293:363 0:293:363:3:3 
351:37 2:351:37:2:2 
189:330 0:189:330:3:3 
227:235 0:227:235:3:3 
599:259 2:599:259:2:2 
503:366 0:503:366:3:3 
160:48 0:160:48:3:3 
15:242 0:15:242:3:3 
517:28 0:517:28:3:3 
213:53 0:213:53:3:3 
108:429 0:108:429:3:3 
626:302 0:626:302:3:3 
331:150 0:331:150:3:3 
630:302 0:630:302:3:3 
311:27 0:311:27:3:3 
133:404 0:133:404:3:3 
393:43 0:393:43:3:3 
890:139 0:890:139:3:3 
378:103 0:378:103:3:3 
11:500 0:11:500:3:3 
43:109 0:43:109:3:3 
645:265 0:645:265:3:3 
169:64 0:169:64:3:3 
887:298 0:887:298:3:3 
672:441 0:672:441:3:3 
502:204 0:502:204:3:3 
620:423 0:620:423:3:3 
270:291 0:270:291:3:3 
592:384 2:592:384:2:2 
810:475 0:810:475:3:3 
424:18 0:424:18:3:3 
667:126 0:667:126:3:3 
163:295 0:163:295:3:3 
107:141 0:107:141:3:3 
236:303 0:236:303:3:3 
364:372 0:364:372:3:3 
629:256 0:629:256:3:3 
661:402 2:661:402:2:2 
377:135 0:377:135:3:3 
642:291 0:642:291:3:3 
516:280 0:516:280:3:3 
582:9 0:582:9:3:3 
715:72 0:715:72:3:3 
289:225 0:289:225:3:3 
457:136 0:457:136:3:3 
187:499 0:187:499:3:3 
315:38 0:315:38:3:3 
37:493 0:37:493:3:3 
780:100 0:780:100:3:3 
215:449 0:215:449:3:3 
287:52 0:287:52:3:3 
573:443 0:573:443:3:3 
391:26 0:391:26:3:3 
799:169 0:799:169:3:3 
490:211 0:490:211:3:3 
254:136 0:254:136:3:3 
680:319 0:680:319:3:3 
536:255 0:536:255:3:3 
656:312 0:656:312:3:3 
361:70 0:361:70:3:3 
1:21 0:1:21:3:3 
850:2 0:850:2:3:3 
673:312 0:673:312:3:3 
263:237 0:263:237:3:3 
548:333 0:548:333:3:3 
695:238 0:695:238:3:3 
519:60 0:519:60:3:3 
281:126 0:281:126:3:3 
10:92 0:10:92:3:3 
266:34 0:266:34:3:3 
128:15 0:128:15:3:3 
186:381 0:186:381:3:3 
774:138 0:774:138:3:3 
615:484 0:615:484:3:3 
284:477 0:284:477:3:3 
512:421 2:512:421:2:2 
52:358 0:52:358:3:3 
768:95 0:768:95:3:3 
508:96 0:508:96:3:3 
522:66 2:522:66:2:2 
299:71 0:299:71:3:3 
85:474 0:85:474:3:3 
67:163 0:67:163:3:3 
180:450 0:180:450:3:3 
238:56 0:238:56:3:3 
6:322 0:6:322:3:3 
726:349 0:726:349:3:3 
892:77 0:892:77:3:3 
770:54 0:770:54:3:3 
661:494 0:661:494:3:3 
778:266 0:778:266:3:3 
434:452 0:434:452:3:3 
470:270 0:470:270:3:3 
697:442 0:697:442:3:3 
735:278 0:735:278:3:3 
772:300 0:772:300:3:3 
170:474 0:170:474:3:3 
833:266 0:833:266:3:3 
569:240 0:569:240:3:3 
53:399 0:53:399:3:3 
56:413 0:56:413:3:3 
42:144 0:42:144:3:3 
302:422 0:302:422:3:3 
355:80 0:355:80:3:3 
217:142 0:217:142:3:3 
606:400 0:606:400:3:3 
643:422 0:643:422:3:3 
240:25 0:240:25:3:3 
573:466 2:573:466:2:2 
482:58 0:482:58:3:3 
378:123 0:378:123:3:3 
401:213 0:401:213:3:3 
68:161 0:68:161:3:3 
19:497 0:19:497:3:3 
166:320 0:166:320:3:3 
540:85 0:540:85:3:3 
89:373 2:89:373:2:2 
222:187 0:222:187:3:3 
648:430 0:648:430:3:3 
761:299 0:761:299:3:3 
28:400 0:28:400:3:3 
13:68 0:13:68:3:3 
586:390 0:586:390:3:3 
35:404 0:35:404:3:3 
677:45 0:677:45:3:3 
255:49 0:255:49:3:3 
168:243 0:168:243:3:3 
387:275 0:387:275:3:3 
540:379 0:540:379:3:3 
139:434 0:139:434:3:3 
841:300 0:841:300:3:3 
804:416 0:804:416:3:3 
678:457 0:678:457:3:3 
719:279 0:719:279:3:3 
83:113 0:83:113:3:3 
268:229 0:268:229:3:3 
714:437 0:714:437:3:3 
384:426 0:384:426:3:3 
93:88 0:93:88:3:3 
315:66 0:315:66:3:3 
395:234 2:395:234:2:2 
34:422 0:34:422:3:3 
552:439 0:552:439:3:3 
629:183 0:629:183:3:3 
723:46 0:723:46:3:3 
451:275 0:451:275:3:3 
794:272 0:794:272:3:3 
699:41 0:699:41:3:3 
79:315 0:79:315:3:3 
346:406 0:346:406:3:3 
534:325 2:534:325:2:2 
186:63 0:186:63:3:3 
404:181 0:404:181:3:3 
281:481 0:281:481:3:3 
625:119 0:625:119:3:3 
104:452 3:104:452:3:3 
253:485 0:253:485:3:3 
200:207 0:200:207:3:3 
767:209 0:767:209:3:3 
523:37 0:523:37:3:3 
158:72 0:158:72:3:3 
252:163 0:252:163:3:3 
508:21 0:508:21:3:3 
147:313 0:147:313:3:3 
440:301 0:440:301:3:3 
593:153 0:593:153:3:3 
891:242 0:891:242:3:3 
557:399 0:557:399:3:3 
464:482 0:464:482:3:3 
674:173 0:674:173:3:3 
783:285 0:783:285:3:3 
308:147 0:308:147:3:3 
788:165 0:788:165:3:3 
134:499 0:134:499:3:3 
265:96 0:265:96:3:3 
893:392 0:893:392:3:3 
252:496 0:252:496:3:3 
15:20 2:15:20:2:2 
458:403 0:458:403:3:3 
111:447 0:111:447:3:3 
25:430 0:25:430:3:3 
469:113 0:469:113:3:3 
161:288 0:161:288:3:3 
532:273 0:532:273:3:3 
554:457 0:554:457:3:3 
198:168 0:198:168:3:3 
351:125 0:351:125:3:3 
668:337 0:668:337:3:3 
265:322 0:265:322:3:3 
599:459 0:599:459:3:3 
892:311 2:892:311:2:2 
621:399 0:621:399:3:3 
89:6 0:89:6:3:3 
531:91 2:531:91:2:2 
18:122 0:18:122:3:3 
146:71 0:146:71:3:3 
93:414 2:93:414:2:2 
776:82 0:776:82:3:3 
506:203 0:506:203:3:3 
194:347 0:194:347:3:3 
400:454 0:400:454:3:3 
421:464 0:421:464:3:3 
667:280 0:667:280:3:3 
868:399 0:868:399:3:3 
746:229 0:746:229:3:3 
212:427 0:212:427:3:3 
710:478 0:710:478:3:3 
749:380 0:749:380:3:3 
899:189 0:899:189:3:3 
889:265 0:889:265:3:3 
407:114 0:407:114:3:3 
890:50 0:890:50:3:3 
468:140 0:468:140:3:3 
300:441 0:300:441:3:3 
531:422 0:531:422:3:3 
715:389 0:715:389:3:3 
454:427 0:454:427:3:3 
130:277 0:130:277:3:3 
574:456 0:574:456:3:3 
886:430 0:886:430:3:3 
53:290 0:53:290:3:3 
107:85 0:107:85:3:3 
899:91 0:899:91:3:3 
64:225 0:64:225:3:3 
117:20 0:117:20:3:3 
871:399 0:871:399:3:3 
800:500 0:800:500:3:3 
396:455 0:396:455:3:3 
144:104 0:144:104:3:3 
453:242 0:453:242:3:3 
32:5 0:32:5:3:3 
221:118 0:221:118:3:3 
704:80 0:704:80:3:3 
499:332 0:499:332:3:3 
559:338 0:559:338:3:3 
581:246 0:581:246:3:3 
306:468 0:306:468:3:3 
419:15 0:419:15:3:3 
183:62 0:183:62:3:3 
610:262 0:610:262:3:3 
168:269 0:168:269:3:3 
885:128 0:885:128:3:3 
52:472 0:52:472:3:3 
624:438 0:624:438:3:3 
864:389 2:864:389:2:2 
22:363 0:22:363:3:3 
794:496 0:794:496:3:3 
614:209 0:614:209:3:3 
405:194 0:405:194:3:3 
286:223 0:286:223:3:3 
290:2 2:290:2:2:2 
510:441 0:510:441:3:3 
461:107 0:461:107:3:3 
465:104 0:465:104:3:3 
346:102 0:346:102:3:3 
693:384 0:693:384:3:3 
125:222 0:125:222:3:3 
185:153 0:185:153:3:3 
24:25 0:24:25:3:3 
778:110 0:778:110:3:3 
63:152 0:63:152:3:3 
615:479 0:615:479:3:3 
767:467 0:767:467:3:3 
693:305 2:693:305:2:2 
342:321 0:342:321:3:3 
579:438 0:579:438:3:3 
636:317 0:636:317:3:3 
543:275 0:543:275:3:3 
879:139 0:879:139:3:3 
20:188 0:20:188:3:3 
225:117 0:225:117:3:3 
423:145 0:423:145:3:3 
560:345 0:560:345:3:3 
32:258 0:32:258:3:3 
285:208 0:285:208:3:3 
893:315 0:893:315:3:3 
345:381 0:345:381:3:3 
398:497 0:398:497:3:3 
470:234 0:470:234:3:3 
238:240 0:238:240:3:3 
578:277 0:578:277:3:3 
775:461 0:775:461:3:3 
396:338 0:396:338:3:3 
119:183 0:119:183:3:3 
673:15 0:673:15:3:3 
603:202 0:603:202:3:3 
566:498 0:566:498:3:3 
180:41 0:180:41:3:3 
143:2 0:143:2:3:3 
806:301 0:806:301:3:3 
644:408 0:644:408:3:3 
792:427 0:792:427:3:3 
359:6 2:359:6:2:2 
890:402 0:890:402:3:3 
318:155 0:318:155:3:3 
535:484 0:535:484:3:3 
655:56 0:655:56:3:3 
288:90 0:288:90:3:3 
810:51 0:810:51:3:3 
136:30 0:136:30:3:3 
28:20 0:28:20:3:3 
109:159 0:109:159:3:3 
492:41 0:492:41:3:3 
644:190 0:644:190:3:3 
28:139 0:28:139:3:3 
111:267 0:111:267:3:3 
93:427 0:93:427:3:3 
240:33 0:240:33:3:3 
705:41 0:705:41:3:3 
133:448 0:133:448:3:3 
136:380 0:136:380:3:3 
725:38 0:725:38:3:3 
819:33 0:819:33:3:3 
434:65 0:434:65:3:3 
331:459 0:331:459:3:3 
889:293 0:889:293:3:3 
500:232 0:500:232:3:3 
249:70 0:249:70:3:3 
141:70 0:141:70:3:3 
164:185 0:164:185:3:3 
168:60 0:168:60:3:3 
350:324 0:350:324:3:3 
268:79 0:268:79:3:3 
197:447 0:197:447:3:3 
490:331 0:490:331:3:3 
823:415 0:823:415:3:3 
329:79 0:329:79:3:3 
538:285 0:538:285:3:3 
795:358 0:795:358:3:3 
780:498 0:780:498:3:3 
547:457 0:547:457:3:3 
167:389 0:167:389:3:3 
362:129 0:362:129:3:3 
453:214 0:453:214:3:3 
861:249 0:861:249:3:3 
53:142 0:53:142:3:3 
248:232 0:248:232:3:3 
361:335 0:361:335:3:3 
624:323 0:624:323:3:3 
438:197 0:438:197:3:3 
576:486 0:576:486:3:3 
760:131 0:760:131:3:3 
619:440 2:619:440:2:2 
325:317 0:325:317:3:3 
842:361 0:842:361:3:3 
114:428 0:114:428:3:3 
628:442 0:628:442:3:3 
10:327 0:10:327:3:3 
817:93 0:817:93:3:3 
489:60 0:489:60:3:3 
1:8 0:1:8:3:3 
438:487 0:438:487:3:3 
295:426 0:295:426:3:3 
796:298 0:796:298:3:3 
723:343 2:723:343:2:2 
488:356 0:488:356:3:3 
147:403 0:147:403:3:3 
310:173 0:310:173:3:3 
149:225 0:149:225:3:3 
810:164 0:810:164:3:3 
300:403 0:300:403:3:3 
31:269 0:31:269:3:3 
894:319 0:894:319:3:3 
882:287 0:882:287:3:3 
205:10 0:205:10:3:3 
210:416 0:210:416:3:3 
485:234 0:485:234:3:3 
802:60 0:802:60:3:3 
508:93 0:508:93:3:3 
388:109 0:388:109:3:3 
426:216 0:426:216:3:3 
588:476 0:588:476:3:3 
312:159 0:312:159:3:3 
646:4 0:646:4:3:3 
483:150 0:483:150:3:3 
636:432 0:636:432:3:3 
503:75 0:503:75:3:3 
30:361 0:30:361:3:3 
865:103 0:865:103:3:3 
821:98 0:821:98:3:3 
398:21 2:398:21:2:2 
664:291 0:664:291:3:3 
313:315 0:313:315:3:3 
575:55 0:575:55:3:3 
227:157 0:227:157:3:3 
100:149 0:100:149:3:3 
356:383 0:356:383:3:3 
693:88 0:693:88:3:3 
659:232 0:659:232:3:3 
402:3 0:402:3:3:3 
617:406 0:617:406:3:3 
527:33 0:527:33:3:3 
142:65 2:142:65:2:2 
392:15 0:392:15:3:3 
332:343 0:332:343:3:3 
631:109 0:631:109:3:3 
759:88 0:759:88:3:3 
541:133 0:541:133:3:3 
84:464 0:84:464:3:3 
735:216 0:735:216:3:3 
71:58 0:71:58:3:3 
274:472 0:274:472:3:3 
645:231 0:645:231:3:3 
667:339 0:667:339:3:3 
27:176 0:27:176:3:3 
691:345 0:691:345:3:3 
378:100 0:378:100:3:3 
249:455 0:249:455:3:3 
424:388 0:424:388:3:3 
409:496 0:409:496:3:3 
796:228 0:796:228:3:3 
819:61 0:819:61:3:3 
606:215 0:606:215:3:3 
383:90 0:383:90:3:3 
99:27 0:99:27:3:3 
83:374 0:83:374:3:3 
155:133 0:155:133:3:3 
763:488 0:763:488:3:3 
714:188 2:714:188:2:2 
97:150 0:97:150:3:3 
780:263 0:780:263:3:3 
175:319 0:175:319:3:3 
767:433 0:767:433:3:3 
832:94 0:832:94:3:3 
886:257 0:886:257:3:3 
154:70 0:154:70:3:3 
871:471 0:871:471:3:3 
139:486 0:139:486:3:3 
142:5 0:142:5:3:3 
129:268 0:129:268:3:3 
853:137 0:853:137:3:3 
535:156 0:535:156:3:3 
439:107 0:439:107:3:3 
153:134 0:153:134:3:3 
619:23 0:619:23:3:3 
284:148 0:284:148:3:3 
737:64 0:737:64:3:3 
441:387 0:441:387:3:3 
225:276 0:225:276:3:3 
851:200 0:851:200:3:3 
638:128 0:638:128:3:3 
310:111 0:310:111:3:3 
183:151 0:183:151:3:3 
371:111 0:371:111:3:3 
686:250 0:686:250:3:3 
390:471 0:390:471:3:3 
637:344 0:637:344:3:3 
504:332 0:504:332:3:3 
589:469 0:589:469:3:3 
632:72 0:632:72:3:3 
244:278 0:244:278:3:3 
721:61 2:721:61:2:2 
662:466 0:662:466:3:3 
873:51 0:873:51:3:3 
694:35 0:694:35:3:3 
315:352 0:315:352:3:3 
845:141 0:845:141:3:3 
633:477 0:633:477:3:3 
774:139 0:774:139:3:3 
896:5 0:896:5:3:3 
39:171 0:39:171:3:3 
273:59 0:273:59:3:3 
416:378 2:416:378:2:2 
218:58 0:218:58:3:3 
54:428 0:54:428:3:3 
614:25 0:614:25:3:3 
599:192 0:599:192:3:3 
821:70 0:821:70:3:3 
750:84 0:750:84:3:3 
473:488 0:473:488:3:3 
683:109 0:683:109:3:3 
95:252 0:95:252:3:3 
200:160 0:200:160:3:3 
869:330 0:869:330:3:3 
392:66 0:392:66:3:3 
344:379 0:344:379:3:3 
496:150 0:496:150:3:3 
355:93 2:355:93:2:2 
448:297 0:448:297:3:3 
673:416 0:673:416:3:3 
213:103 0:213:103:3:3 
160:93 0:160:93:3:3 
14:104 0:14:104:3:3 
45:365 0:45:365:3:3 
806:196 0:806:196:3:3 
521:116 0:521:116:3:3 
788:462 2:788:462:2:2 
144:20 0:144:20:3:3 
207:494 0:207:494:3:3 
216:59 0:216:59:3:3 
672:87 0:672:87:3:3 
706:364 0:706:364:3:3 
250:79 0:250:79:3:3 
213:185 2:213:185:2:2 
506:181 0:506:181:3:3 
667:345 0:667:345:3:3 
461:19 0:461:19:3:3 
843:222 0:843:222:3:3 
597:35 0:597:35:3:3 
691:34 0:691:34:3:3 
568:279 0:568:279:3:3 
573:26 0:573:26:3:3 
596:365 0:596:365:3:3 
467:179 0:467:179:3:3 
140:251 0:140:251:3:3 
363:2 0:363:2:3:3 
127:101 0:127:101:3:3 
791:52 0:791:52:3:3 
667:202 0:667:202:3:3 
795:433 0:795:433:3:3 
325:66 0:325:66:3:3 
790:244 0:790:244:3:3 
652:464 0:652:464:3:3 
